steps,words,feedback,ncands
3,"['tores', 'trail', 'tapir']","['GXYXX', 'GYYGX', 'GGGGG']","[19, 1, 1]"
4,"['tores', 'tumor', 'thorn', 'troll']","['GYYXX', 'GXXYY', 'GXGYX', 'GGGGG']","[6, 2, 1, 1]"
4,"['tores', 'plica', 'dying', 'unify']","['XXXXX', 'XXGXX', 'XYGYX', 'GGGGG']","[246, 5, 1, 1]"
3,"['tores', 'cress', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
4,"['tores', 'joist', 'boast', 'boost']","['YGXXY', 'XGXGG', 'GGXGG', 'GGGGG']","[12, 3, 1, 1]"
2,"['tores', 'truss']","['GXYXG', 'GGGGG']","[1, 1]"
4,"['tores', 'spald', 'singe', 'siege']","['XXXYY', 'GXXXX', 'GGXGG', 'GGGGG']","[72, 11, 1, 1]"
4,"['tores', 'tamer', 'truer', 'tiger']","['GXYGX', 'GXXGG', 'GYXGG', 'GGGGG']","[8, 3, 1, 1]"
4,"['tores', 'plica', 'manly', 'banal']","['XXXXX', 'XYXXY', 'XGGYX', 'GGGGG']","[246, 14, 1, 1]"
4,"['tores', 'haily', 'slung', 'slump']","['XXXXY', 'XXXYX', 'GGGXX', 'GGGGG']","[120, 3, 1, 1]"
3,"['tores', 'canid', 'crank']","['XXYXX', 'GYYXX', 'GGGGG']","[97, 1, 1]"
3,"['tores', 'forge', 'gorge']","['XGGYX', 'XGGGG', 'GGGGG']","[5, 1, 1]"
4,"['tores', 'clade', 'femur', 'query']","['XXYYX', 'XXXXY', 'XYXYY', 'GGGGG']","[93, 5, 1, 1]"
3,"['tores', 'canid', 'drink']","['XXYXX', 'XXYYY', 'GGGGG']","[97, 1, 1]"
4,"['tores', 'grand', 'valor', 'favor']","['XYYXX', 'XYYXX', 'YGXGG', 'GGGGG']","[74, 10, 1, 1]"
3,"['tores', 'binal', 'abbey']","['XXXGX', 'YXXYX', 'GGGGG']","[55, 1, 1]"
3,"['tores', 'kaing', 'tangy']","['GXXXX', 'XGXYY', 'GGGGG']","[28, 1, 1]"
3,"['tores', 'plica', 'panic']","['XXXXX', 'GXYYY', 'GGGGG']","[246, 1, 1]"
2,"['tores', 'solar']","['XGYXY', 'GGGGG']","[2, 2]"
2,"['tores', 'shire']","['XXYYY', 'GGGGG']","[18, 18]"
